,ImageID,distance,location
5447,5447,241,"[289, 132]"
5448,5448,198,"[180, 296]"
5449,5449,327,"[275, 247]"
5450,5450,439,"[359, 218]"
5451,5451,422,"[226, 382]"
5452,5452,423,"[222, 272]"
5453,5453,355,"[292, 217]"
5454,5454,451,"[224, 355]"
5455,5455,130,"[218, 347]"
5456,5456,115,"[286, 200]"
5457,5457,131,"[278, 221]"
5458,5458,93,"[333, 365]"
5459,5459,484,"[241, 184]"
5460,5460,204,"[184, 275]"
5461,5461,200,"[513, 280]"
5462,5462,431,"[371, 261]"
5463,5463,238,"[220, 79]"
5464,5464,407,"[182, 84]"
5465,5465,219,"[291, 214]"
5466,5466,136,"[215, 228]"
5467,5467,285,"[174, 351]"
5468,5468,387,"[157, 245]"
5469,5469,195,"[215, 126]"
5470,5470,409,"[242, 373]"
5471,5471,211,"[273, 234]"
5472,5472,352,"[181, 84]"
5473,5473,337,"[353, 332]"
5474,5474,246,"[343, 300]"
5475,5475,404,"[173, 128]"
5476,5476,317,"[346, 211]"
5477,5477,129,"[340, 236]"
5478,5478,158,"[211, 273]"
5479,5479,211,"[335, 280]"
5480,5480,92,"[388, 335]"
5481,5481,181,"[245, 201]"
5482,5482,159,"[182, 157]"
5483,5483,219,"[218, 260]"
5484,5484,390,"[227, 297]"
5485,5485,396,"[201, 201]"
5486,5486,371,"[170, 417]"
5487,5487,337,"[214, 136]"
5488,5488,476,"[32, 347]"
5489,5489,316,"[302, 158]"
5490,5490,323,"[133, 352]"
5491,5491,381,"[414, 210]"
5492,5492,361,"[161, 246]"
5493,5493,149,"[179, 277]"
5494,5494,89,"[322, 356]"
5495,5495,260,"[93, 161]"
5496,5496,362,"[408, 217]"
5497,5497,339,"[128, 298]"
5498,5498,346,"[228, 360]"
5499,5499,246,"[332, 235]"
5500,5500,386,"[263, 146]"
5501,5501,260,"[410, 134]"
5502,5502,347,"[183, 280]"
5503,5503,470,"[179, 385]"
5504,5504,397,"[400, 346]"
5505,5505,297,"[237, 232]"
5506,5506,221,"[278, 196]"
5507,5507,97,"[202, 368]"
5508,5508,466,"[396, 257]"
5509,5509,165,"[260, 335]"
5510,5510,254,"[136, 309]"
5511,5511,146,"[279, 314]"
5512,5512,84,"[332, 214]"
5513,5513,71,"[308, 140]"
5514,5514,63,"[274, 281]"
5515,5515,285,"[159, 339]"
5516,5516,177,"[232, 177]"
5517,5517,432,"[379, 156]"
5518,5518,491,"[133, 41]"
5519,5519,266,"[106, 245]"
5520,5520,159,"[193, 334]"
5521,5521,272,"[303, 354]"
5522,5522,452,"[98, 147]"
5523,5523,426,"[231, 291]"
5524,5524,82,"[111, 247]"
5525,5525,394,"[266, 375]"
5526,5526,318,"[211, 293]"
5527,5527,430,"[102, 287]"
5528,5528,89,"[294, 311]"
5529,5529,420,"[185, 178]"
5530,5530,288,"[286, 294]"
5531,5531,256,"[212, 481]"
5532,5532,109,"[188, 410]"
5533,5533,170,"[233, 296]"
5534,5534,403,"[307, 214]"
5535,5535,201,"[259, 238]"
5536,5536,483,"[321, 141]"
5537,5537,460,"[313, 184]"
5538,5538,292,"[304, 100]"
5539,5539,332,"[176, 396]"
5540,5540,333,"[253, 117]"
5541,5541,348,"[344, 261]"
5542,5542,87,"[321, 163]"
5543,5543,488,"[88, 118]"
5544,5544,457,"[439, 309]"
5545,5545,119,"[321, 140]"
5546,5546,446,"[193, 104]"
5547,5547,143,"[260, 264]"
5548,5548,431,"[239, 125]"
5549,5549,393,"[379, 200]"
5550,5550,318,"[370, 344]"
5551,5551,69,"[182, 261]"
5552,5552,149,"[349, 336]"
5553,5553,183,"[148, 405]"
5554,5554,368,"[205, 345]"
5555,5555,336,"[84, 311]"
5556,5556,291,"[137, 268]"
5557,5557,276,"[297, 438]"
5558,5558,392,"[327, 236]"
5559,5559,129,"[227, 189]"
5560,5560,324,"[95, 215]"
5561,5561,318,"[352, 102]"
5562,5562,122,"[264, 494]"
5563,5563,376,"[447, 276]"
5564,5564,405,"[213, 440]"
5565,5565,109,"[243, 117]"
5566,5566,268,"[224, 162]"
5567,5567,375,"[171, 210]"
5568,5568,80,"[198, 51]"
5569,5569,340,"[477, 252]"
5570,5570,202,"[349, 453]"
5571,5571,72,"[197, 285]"
5572,5572,431,"[184, 392]"
5573,5573,456,"[78, 255]"
5574,5574,132,"[314, 264]"
5575,5575,98,"[188, 273]"
5576,5576,396,"[381, 108]"
5577,5577,392,"[250, 231]"
5578,5578,397,"[108, 133]"
5579,5579,160,"[193, 254]"
5580,5580,212,"[204, 264]"
5581,5581,182,"[288, 210]"
5582,5582,315,"[225, 240]"
5583,5583,350,"[165, 153]"
5584,5584,445,"[229, 232]"
5585,5585,220,"[282, 234]"
5586,5586,283,"[396, 280]"
5587,5587,94,"[384, 41]"
5588,5588,215,"[237, 240]"
5589,5589,140,"[252, 373]"
5590,5590,384,"[311, 179]"
5591,5591,459,"[255, 335]"
5592,5592,467,"[222, 245]"
5593,5593,282,"[144, 131]"
5594,5594,473,"[118, 177]"
5595,5595,357,"[403, 450]"
5596,5596,260,"[366, 467]"
5597,5597,410,"[106, 292]"
5598,5598,184,"[309, 238]"
5599,5599,263,"[342, 320]"
5600,5600,152,"[308, 140]"
5601,5601,227,"[323, 318]"
5602,5602,196,"[27, 306]"
5603,5603,253,"[326, 416]"
5604,5604,120,"[183, 84]"
5605,5605,278,"[337, 354]"
5606,5606,236,"[249, 134]"
5607,5607,348,"[353, 386]"
5608,5608,190,"[297, 230]"
5609,5609,161,"[212, 163]"
5610,5610,322,"[398, 246]"
5611,5611,464,"[378, 289]"
5612,5612,109,"[288, 318]"
5613,5613,94,"[414, 213]"
5614,5614,367,"[240, 199]"
5615,5615,275,"[172, 423]"
5616,5616,422,"[249, 367]"
5617,5617,176,"[203, 145]"
5618,5618,152,"[271, 259]"
5619,5619,396,"[71, 246]"
5620,5620,267,"[188, 420]"
5621,5621,432,"[316, 326]"
5622,5622,348,"[324, 39]"
5623,5623,314,"[218, 300]"
5624,5624,62,"[365, 224]"
5625,5625,267,"[339, 122]"
5626,5626,94,"[387, 299]"
5627,5627,119,"[132, 260]"
5628,5628,369,"[234, 213]"
5629,5629,231,"[318, 283]"
5630,5630,424,"[300, 380]"
5631,5631,476,"[341, 257]"
5632,5632,399,"[248, 337]"
5633,5633,469,"[348, 135]"
5634,5634,93,"[182, 82]"
5635,5635,335,"[391, 116]"
5636,5636,138,"[194, 360]"
5637,5637,93,"[369, 175]"
5638,5638,154,"[254, 130]"
5639,5639,64,"[193, 79]"
5640,5640,442,"[423, 347]"
5641,5641,141,"[216, 251]"
5642,5642,123,"[170, 315]"
5643,5643,74,"[283, 249]"
5644,5644,296,"[197, 366]"
5645,5645,151,"[261, 194]"
5646,5646,328,"[382, 66]"
5647,5647,256,"[291, 219]"
5648,5648,240,"[136, 377]"
5649,5649,168,"[292, 264]"
5650,5650,176,"[319, 347]"
5651,5651,262,"[337, 283]"
5652,5652,87,"[277, 128]"
5653,5653,407,"[174, 278]"
5654,5654,269,"[310, 165]"
5655,5655,331,"[234, 261]"
5656,5656,298,"[209, 359]"
5657,5657,227,"[330, 189]"
5658,5658,83,"[225, 200]"
5659,5659,102,"[203, 307]"
5660,5660,461,"[201, 174]"
5661,5661,442,"[321, 351]"
5662,5662,448,"[74, 186]"
5663,5663,265,"[205, 255]"
5664,5664,451,"[97, 408]"
5665,5665,346,"[89, 197]"
5666,5666,358,"[324, 118]"
5667,5667,361,"[56, 178]"
5668,5668,153,"[346, 252]"
5669,5669,161,"[255, 237]"
5670,5670,204,"[170, 269]"
5671,5671,174,"[325, 389]"
5672,5672,139,"[140, 171]"
5673,5673,424,"[345, 112]"
5674,5674,455,"[227, 392]"
5675,5675,118,"[325, 164]"
5676,5676,310,"[252, 273]"
5677,5677,328,"[194, 236]"
5678,5678,255,"[302, 225]"
5679,5679,377,"[198, 292]"
5680,5680,284,"[233, 412]"
5681,5681,111,"[132, 211]"
5682,5682,165,"[250, 318]"
5683,5683,126,"[155, 159]"
5684,5684,104,"[334, 317]"
5685,5685,65,"[143, 260]"
5686,5686,376,"[133, 325]"
5687,5687,345,"[216, 221]"
5688,5688,67,"[228, 311]"
5689,5689,438,"[288, 241]"
5690,5690,297,"[277, 128]"
5691,5691,274,"[207, 229]"
5692,5692,125,"[240, 175]"
5693,5693,149,"[109, 429]"
5694,5694,332,"[241, 294]"
5695,5695,446,"[209, 310]"
5696,5696,317,"[231, 305]"
5697,5697,479,"[261, 358]"
5698,5698,341,"[324, 185]"
5699,5699,373,"[308, 267]"
5700,5700,243,"[193, 259]"
5701,5701,211,"[454, 338]"
5702,5702,356,"[174, 337]"
5703,5703,413,"[321, 214]"
5704,5704,474,"[256, 330]"
5705,5705,371,"[291, 479]"
5706,5706,306,"[144, 414]"
5707,5707,73,"[225, 37]"
5708,5708,430,"[320, 408]"
5709,5709,111,"[55, 172]"
5710,5710,156,"[201, 313]"
5711,5711,268,"[263, 452]"
5712,5712,131,"[293, 304]"
5713,5713,105,"[309, 253]"
5714,5714,137,"[97, 360]"
5715,5715,150,"[321, 282]"
5716,5716,392,"[317, 259]"
5717,5717,154,"[273, 337]"
5718,5718,270,"[148, 228]"
5719,5719,316,"[449, 394]"
5720,5720,253,"[259, 329]"
5721,5721,117,"[423, 320]"
5722,5722,354,"[294, 168]"
5723,5723,210,"[338, 280]"
5724,5724,327,"[200, 328]"
5725,5725,396,"[417, 350]"
5726,5726,407,"[169, 215]"
5727,5727,481,"[378, 288]"
5728,5728,425,"[196, 229]"
5729,5729,359,"[256, 208]"
5730,5730,486,"[151, 358]"
5731,5731,307,"[145, 123]"
5732,5732,113,"[265, 363]"
5733,5733,159,"[307, 274]"
5734,5734,297,"[223, 238]"
5735,5735,409,"[419, 397]"
5736,5736,295,"[88, 410]"
5737,5737,439,"[215, 421]"
5738,5738,364,"[231, 249]"
5739,5739,273,"[260, 219]"
5740,5740,215,"[397, 405]"
5741,5741,117,"[262, 88]"
5742,5742,450,"[170, 132]"
5743,5743,112,"[191, 175]"
5744,5744,433,"[298, 188]"
5745,5745,122,"[431, 137]"
5746,5746,214,"[211, 240]"
5747,5747,224,"[277, 123]"
5748,5748,325,"[301, 338]"
5749,5749,446,"[360, 259]"
5750,5750,432,"[332, 395]"
5751,5751,96,"[199, 173]"
5752,5752,195,"[253, 235]"
5753,5753,286,"[265, 337]"
5754,5754,187,"[202, 170]"
5755,5755,278,"[294, 210]"
5756,5756,448,"[248, 304]"
5757,5757,129,"[299, 427]"
5758,5758,432,"[315, 424]"
5759,5759,325,"[220, 340]"
5760,5760,309,"[151, 221]"
5761,5761,360,"[434, 340]"
5762,5762,211,"[231, 265]"
5763,5763,170,"[332, 315]"
5764,5764,430,"[270, 274]"
5765,5765,112,"[169, 345]"
5766,5766,476,"[255, 277]"
5767,5767,460,"[167, 250]"
5768,5768,318,"[305, 327]"
5769,5769,291,"[227, 435]"
5770,5770,137,"[429, 173]"
5771,5771,300,"[128, 203]"
5772,5772,380,"[174, 377]"
5773,5773,132,"[256, 389]"
5774,5774,190,"[304, 172]"
5775,5775,462,"[275, 107]"
5776,5776,439,"[301, 279]"
5777,5777,374,"[314, 266]"
5778,5778,233,"[99, 295]"
5779,5779,95,"[389, 132]"
5780,5780,121,"[309, 247]"
5781,5781,372,"[344, 135]"
5782,5782,113,"[307, 270]"
5783,5783,298,"[186, 284]"
5784,5784,252,"[137, 200]"
5785,5785,103,"[124, 450]"
5786,5786,70,"[60, 208]"
5787,5787,106,"[290, 242]"
5788,5788,251,"[326, 307]"
5789,5789,268,"[378, 265]"
5790,5790,429,"[134, 277]"
5791,5791,264,"[326, 262]"
5792,5792,397,"[193, 302]"
5793,5793,153,"[154, 333]"
5794,5794,111,"[117, 213]"
5795,5795,85,"[51, 362]"
5796,5796,167,"[458, 365]"
5797,5797,453,"[174, 413]"
5798,5798,396,"[340, 231]"
5799,5799,481,"[349, 304]"
5800,5800,374,"[334, 115]"
5801,5801,213,"[443, 308]"
5802,5802,287,"[206, 294]"
5803,5803,454,"[136, 282]"
5804,5804,458,"[287, 34]"
5805,5805,417,"[165, 171]"
5806,5806,84,"[283, 197]"
5807,5807,323,"[93, 197]"
5808,5808,124,"[339, 418]"
5809,5809,347,"[358, 227]"
5810,5810,165,"[402, 397]"
5811,5811,280,"[257, 96]"
5812,5812,178,"[259, 323]"
5813,5813,203,"[261, 409]"
5814,5814,141,"[333, 248]"
5815,5815,336,"[283, 286]"
5816,5816,279,"[358, 170]"
5817,5817,106,"[278, 267]"
5818,5818,335,"[309, 333]"
5819,5819,316,"[295, 363]"
5820,5820,339,"[243, 202]"
5821,5821,175,"[255, 140]"
5822,5822,333,"[104, 365]"
5823,5823,285,"[125, 124]"
5824,5824,482,"[334, 173]"
5825,5825,397,"[243, 222]"
5826,5826,465,"[281, 109]"
5827,5827,460,"[216, 306]"
5828,5828,430,"[256, 438]"
5829,5829,314,"[251, 216]"
5830,5830,209,"[311, 92]"
5831,5831,311,"[96, 414]"
5832,5832,196,"[212, 161]"
5833,5833,293,"[213, 278]"
5834,5834,220,"[269, 191]"
5835,5835,361,"[170, 95]"
5836,5836,237,"[344, 441]"
5837,5837,398,"[340, 308]"
5838,5838,249,"[362, 181]"
5839,5839,479,"[312, 132]"
5840,5840,438,"[324, 380]"
5841,5841,74,"[219, 320]"
5842,5842,433,"[56, 339]"
5843,5843,334,"[148, 251]"
5844,5844,95,"[319, 309]"
5845,5845,337,"[387, 356]"
5846,5846,264,"[318, 216]"
5847,5847,298,"[245, 327]"
5848,5848,301,"[455, 137]"
5849,5849,283,"[186, 316]"
5850,5850,80,"[384, 81]"
5851,5851,446,"[231, 138]"
5852,5852,140,"[265, 182]"
5853,5853,113,"[352, 393]"
5854,5854,479,"[295, 371]"
5855,5855,344,"[378, 285]"
5856,5856,328,"[181, 112]"
5857,5857,402,"[195, 295]"
5858,5858,478,"[289, 281]"
5859,5859,266,"[198, 483]"
5860,5860,327,"[284, 260]"
5861,5861,227,"[351, 193]"
5862,5862,141,"[439, 266]"
5863,5863,240,"[314, 169]"
5864,5864,425,"[160, 220]"
5865,5865,276,"[221, 183]"
5866,5866,415,"[224, 128]"
5867,5867,217,"[109, 181]"
5868,5868,421,"[300, 352]"
5869,5869,361,"[387, 275]"
5870,5870,393,"[380, 180]"
5871,5871,450,"[259, 442]"
5872,5872,263,"[382, 428]"
5873,5873,337,"[277, 174]"
5874,5874,165,"[182, 252]"
5875,5875,389,"[291, 435]"
5876,5876,354,"[372, 134]"
5877,5877,232,"[181, 253]"
5878,5878,376,"[337, 303]"
5879,5879,108,"[213, 311]"
5880,5880,181,"[189, 299]"
5881,5881,105,"[232, 308]"
5882,5882,119,"[183, 358]"
5883,5883,341,"[222, 219]"
5884,5884,181,"[385, 166]"
5885,5885,145,"[120, 310]"
5886,5886,92,"[243, 194]"
5887,5887,231,"[183, 471]"
5888,5888,436,"[297, 134]"
5889,5889,116,"[298, 259]"
5890,5890,401,"[334, 323]"
5891,5891,133,"[254, 161]"
5892,5892,272,"[423, 205]"
5893,5893,199,"[248, 386]"
5894,5894,72,"[221, 334]"
5895,5895,266,"[142, 178]"
5896,5896,238,"[169, 367]"
5897,5897,81,"[217, 132]"
5898,5898,118,"[387, 460]"
5899,5899,295,"[189, 464]"
5900,5900,253,"[394, 321]"
5901,5901,117,"[221, 289]"
5902,5902,160,"[219, 232]"
5903,5903,410,"[209, 190]"
5904,5904,186,"[181, 440]"
5905,5905,215,"[180, 154]"
5906,5906,455,"[229, 191]"
5907,5907,390,"[276, 350]"
5908,5908,312,"[247, 139]"
5909,5909,402,"[174, 295]"
5910,5910,291,"[292, 203]"
5911,5911,250,"[255, 197]"
5912,5912,182,"[382, 391]"
5913,5913,456,"[239, 368]"
5914,5914,126,"[147, 160]"
5915,5915,104,"[286, 95]"
5916,5916,374,"[247, 275]"
5917,5917,310,"[291, 74]"
5918,5918,159,"[396, 313]"
5919,5919,478,"[137, 292]"
5920,5920,450,"[161, 185]"
5921,5921,126,"[321, 255]"
5922,5922,413,"[110, 127]"
5923,5923,200,"[186, 212]"
5924,5924,136,"[184, 210]"
5925,5925,180,"[179, 314]"
5926,5926,402,"[306, 225]"
5927,5927,354,"[222, 440]"
5928,5928,329,"[198, 279]"
5929,5929,225,"[143, 237]"
5930,5930,105,"[232, 203]"
5931,5931,422,"[210, 148]"
5932,5932,97,"[255, 304]"
5933,5933,151,"[401, 169]"
5934,5934,377,"[226, 76]"
5935,5935,152,"[189, 240]"
5936,5936,468,"[333, 249]"
5937,5937,147,"[150, 133]"
5938,5938,438,"[116, 231]"
5939,5939,328,"[289, 364]"
5940,5940,228,"[303, 321]"
5941,5941,162,"[178, 243]"
5942,5942,255,"[249, 334]"
5943,5943,209,"[320, 356]"
5944,5944,406,"[79, 233]"
5945,5945,259,"[288, 424]"
5946,5946,202,"[219, 306]"
5947,5947,361,"[245, 275]"
5948,5948,140,"[239, 301]"
5949,5949,228,"[280, 221]"
5950,5950,230,"[194, 270]"
5951,5951,290,"[270, 235]"
5952,5952,414,"[214, 67]"
5953,5953,253,"[301, 273]"
5954,5954,456,"[242, 331]"
5955,5955,388,"[191, 303]"
5956,5956,289,"[140, 315]"
5957,5957,72,"[342, 214]"
5958,5958,289,"[185, 76]"
5959,5959,211,"[401, 221]"
5960,5960,352,"[212, 313]"
5961,5961,260,"[300, 243]"
5962,5962,396,"[89, 123]"
5963,5963,475,"[336, 151]"
5964,5964,309,"[228, 363]"
5965,5965,145,"[187, 228]"
5966,5966,95,"[256, 199]"
5967,5967,307,"[360, 281]"
5968,5968,387,"[250, 195]"
5969,5969,424,"[170, 119]"
5970,5970,418,"[371, 370]"
5971,5971,270,"[470, 201]"
5972,5972,346,"[94, 255]"
5973,5973,134,"[184, 86]"
5974,5974,161,"[279, 255]"
5975,5975,168,"[122, 107]"
5976,5976,244,"[119, 119]"
5977,5977,404,"[311, 247]"
5978,5978,109,"[342, 161]"
5979,5979,305,"[217, 469]"
5980,5980,214,"[219, 196]"
5981,5981,350,"[236, 125]"
5982,5982,368,"[106, 321]"
5983,5983,285,"[270, 274]"
5984,5984,266,"[242, 283]"
5985,5985,402,"[284, 219]"
5986,5986,179,"[254, 346]"
5987,5987,394,"[267, 279]"
5988,5988,133,"[365, 251]"
5989,5989,227,"[232, 244]"
5990,5990,380,"[155, 316]"
5991,5991,269,"[241, 200]"
5992,5992,84,"[237, 222]"
5993,5993,166,"[424, 182]"
5994,5994,95,"[159, 221]"
5995,5995,252,"[240, 247]"
5996,5996,311,"[217, 259]"
5997,5997,105,"[252, 332]"
5998,5998,267,"[86, 211]"
5999,5999,309,"[106, 275]"
6000,6000,442,"[275, 265]"
6001,6001,209,"[376, 342]"
6002,6002,137,"[380, 315]"
6003,6003,260,"[252, 207]"
6004,6004,178,"[190, 289]"
6005,6005,265,"[301, 397]"
6006,6006,87,"[209, 89]"
6007,6007,384,"[215, 275]"
6008,6008,415,"[202, 282]"
6009,6009,158,"[149, 126]"
6010,6010,435,"[210, 330]"
6011,6011,446,"[344, 269]"
6012,6012,423,"[128, 191]"
6013,6013,323,"[299, 264]"
6014,6014,464,"[244, 247]"
6015,6015,361,"[109, 102]"
6016,6016,458,"[362, 171]"
6017,6017,120,"[242, 221]"
6018,6018,397,"[412, 260]"
6019,6019,224,"[262, 272]"
6020,6020,321,"[278, 435]"
6021,6021,289,"[284, 326]"
6022,6022,221,"[105, 365]"
6023,6023,171,"[195, 175]"
6024,6024,423,"[350, 475]"
6025,6025,98,"[166, 406]"
6026,6026,285,"[271, 216]"
6027,6027,176,"[159, 390]"
6028,6028,333,"[253, 184]"
6029,6029,194,"[218, 205]"
6030,6030,277,"[244, 284]"
6031,6031,434,"[231, 282]"
6032,6032,433,"[93, 308]"
6033,6033,288,"[277, 175]"
6034,6034,483,"[261, 265]"
6035,6035,381,"[313, 336]"
6036,6036,382,"[184, 87]"
6037,6037,72,"[228, 212]"
6038,6038,359,"[177, 393]"
6039,6039,301,"[200, 352]"
6040,6040,164,"[330, 306]"
6041,6041,228,"[307, 289]"
6042,6042,261,"[352, 166]"
6043,6043,211,"[387, 454]"
6044,6044,126,"[391, 205]"
6045,6045,196,"[434, 237]"
6046,6046,88,"[228, 116]"
6047,6047,340,"[185, 241]"
6048,6048,94,"[96, 114]"
6049,6049,447,"[264, 180]"
6050,6050,103,"[320, 133]"
6051,6051,164,"[244, 212]"
6052,6052,268,"[215, 207]"
6053,6053,382,"[331, 279]"
6054,6054,200,"[422, 305]"
6055,6055,277,"[314, 301]"
6056,6056,297,"[151, 408]"
6057,6057,420,"[306, 278]"
6058,6058,218,"[260, 266]"
6059,6059,300,"[216, 467]"
6060,6060,198,"[158, 272]"
6061,6061,269,"[169, 128]"
6062,6062,116,"[350, 147]"
6063,6063,178,"[213, 281]"
6064,6064,434,"[164, 266]"
6065,6065,395,"[80, 294]"
6066,6066,327,"[233, 285]"
6067,6067,319,"[191, 260]"
6068,6068,209,"[368, 213]"
6069,6069,346,"[48, 175]"
6070,6070,476,"[275, 320]"
6071,6071,373,"[165, 342]"
6072,6072,457,"[311, 170]"
6073,6073,327,"[429, 282]"
6074,6074,412,"[187, 206]"
6075,6075,270,"[276, 301]"
6076,6076,371,"[436, 160]"
6077,6077,460,"[318, 306]"
6078,6078,328,"[245, 211]"
6079,6079,83,"[206, 480]"
6080,6080,316,"[368, 272]"
6081,6081,205,"[184, 287]"
6082,6082,147,"[102, 410]"
6083,6083,355,"[370, 340]"
6084,6084,421,"[172, 269]"
6085,6085,381,"[300, 212]"
6086,6086,444,"[330, 71]"
6087,6087,333,"[148, 434]"
6088,6088,292,"[150, 292]"
6089,6089,252,"[220, 399]"
6090,6090,167,"[224, 276]"
6091,6091,304,"[315, 399]"
6092,6092,222,"[302, 120]"
6093,6093,206,"[233, 110]"
6094,6094,470,"[236, 351]"
6095,6095,338,"[331, 220]"
6096,6096,466,"[192, 384]"
6097,6097,427,"[214, 213]"
6098,6098,209,"[343, 243]"
6099,6099,69,"[161, 212]"
6100,6100,112,"[135, 155]"
6101,6101,232,"[118, 462]"
6102,6102,336,"[200, 205]"
6103,6103,260,"[213, 369]"
6104,6104,469,"[323, 320]"
6105,6105,371,"[300, 261]"
6106,6106,186,"[106, 220]"
6107,6107,370,"[365, 216]"
6108,6108,319,"[311, 233]"
6109,6109,394,"[293, 268]"
6110,6110,458,"[348, 200]"
6111,6111,187,"[398, 315]"
6112,6112,376,"[321, 305]"
6113,6113,476,"[291, 210]"
6114,6114,202,"[246, 266]"
6115,6115,327,"[295, 357]"
6116,6116,153,"[378, 166]"
6117,6117,129,"[242, 306]"
6118,6118,355,"[74, 187]"
6119,6119,422,"[84, 369]"
6120,6120,435,"[266, 160]"
6121,6121,349,"[73, 290]"
6122,6122,111,"[151, 403]"
6123,6123,112,"[210, 188]"
6124,6124,363,"[197, 302]"
6125,6125,342,"[209, 307]"
6126,6126,481,"[292, 166]"
6127,6127,338,"[320, 66]"
6128,6128,362,"[257, 323]"
6129,6129,167,"[63, 283]"
6130,6130,218,"[284, 190]"
6131,6131,96,"[402, 368]"
6132,6132,419,"[289, 240]"
6133,6133,264,"[245, 379]"
6134,6134,179,"[318, 203]"
6135,6135,176,"[131, 218]"
6136,6136,310,"[206, 331]"
6137,6137,224,"[151, 293]"
6138,6138,348,"[313, 231]"
6139,6139,418,"[317, 197]"
6140,6140,267,"[348, 320]"
6141,6141,291,"[171, 335]"
6142,6142,435,"[64, 397]"
6143,6143,395,"[189, 233]"
6144,6144,229,"[371, 194]"
6145,6145,194,"[169, 323]"
6146,6146,83,"[253, 155]"
6147,6147,367,"[369, 385]"
6148,6148,237,"[189, 296]"
6149,6149,483,"[296, 256]"
6150,6150,100,"[303, 90]"
6151,6151,185,"[278, 470]"
6152,6152,342,"[265, 127]"
6153,6153,411,"[402, 90]"
6154,6154,86,"[130, 201]"
6155,6155,339,"[244, 342]"
6156,6156,366,"[204, 309]"
6157,6157,403,"[246, 147]"
6158,6158,151,"[269, 171]"
6159,6159,112,"[324, 281]"
6160,6160,467,"[196, 224]"
6161,6161,79,"[102, 434]"
6162,6162,192,"[290, 155]"
6163,6163,117,"[335, 162]"
6164,6164,295,"[163, 263]"
6165,6165,301,"[290, 410]"
6166,6166,350,"[363, 354]"
6167,6167,85,"[267, 189]"
6168,6168,194,"[288, 173]"
6169,6169,273,"[291, 332]"
6170,6170,400,"[350, 275]"
6171,6171,204,"[280, 234]"
6172,6172,76,"[275, 292]"
6173,6173,127,"[216, 99]"
6174,6174,340,"[168, 163]"
6175,6175,258,"[295, 434]"
6176,6176,293,"[155, 249]"
6177,6177,182,"[344, 397]"
6178,6178,477,"[50, 253]"
6179,6179,479,"[349, 262]"
6180,6180,399,"[394, 262]"
6181,6181,436,"[322, 368]"
6182,6182,451,"[80, 186]"
6183,6183,328,"[281, 240]"
6184,6184,401,"[263, 285]"
6185,6185,120,"[165, 313]"
6186,6186,235,"[112, 94]"
6187,6187,185,"[326, 243]"
6188,6188,195,"[385, 389]"
6189,6189,294,"[297, 151]"
6190,6190,256,"[340, 387]"
6191,6191,137,"[285, 263]"
6192,6192,464,"[195, 182]"
6193,6193,362,"[394, 423]"
6194,6194,161,"[43, 261]"
6195,6195,419,"[466, 363]"
6196,6196,136,"[248, 368]"
6197,6197,346,"[247, 253]"
6198,6198,363,"[398, 286]"
6199,6199,194,"[256, 232]"
6200,6200,375,"[311, 292]"
6201,6201,262,"[129, 186]"
6202,6202,95,"[215, 365]"
6203,6203,463,"[277, 456]"
6204,6204,453,"[220, 385]"
6205,6205,282,"[478, 196]"
6206,6206,428,"[398, 227]"
6207,6207,295,"[270, 299]"
6208,6208,118,"[178, 340]"
6209,6209,423,"[339, 269]"
6210,6210,428,"[103, 260]"
6211,6211,250,"[370, 242]"
6212,6212,180,"[137, 335]"
6213,6213,171,"[155, 315]"
6214,6214,326,"[181, 220]"
6215,6215,469,"[295, 272]"
6216,6216,344,"[338, 231]"
6217,6217,195,"[297, 387]"
6218,6218,222,"[197, 323]"
6219,6219,234,"[349, 91]"
6220,6220,262,"[415, 196]"
6221,6221,104,"[196, 273]"
6222,6222,351,"[188, 159]"
6223,6223,352,"[278, 179]"
6224,6224,138,"[410, 206]"
6225,6225,111,"[266, 286]"
6226,6226,486,"[284, 271]"
6227,6227,346,"[332, 284]"
6228,6228,386,"[400, 113]"
6229,6229,363,"[216, 172]"
6230,6230,287,"[399, 130]"
6231,6231,200,"[262, 326]"
6232,6232,491,"[353, 335]"
6233,6233,462,"[232, 113]"
6234,6234,92,"[291, 346]"
6235,6235,402,"[264, 353]"
6236,6236,124,"[343, 293]"
6237,6237,125,"[388, 299]"
6238,6238,141,"[318, 310]"
6239,6239,478,"[309, 456]"
6240,6240,114,"[165, 283]"
6241,6241,467,"[360, 214]"
6242,6242,339,"[384, 187]"
6243,6243,360,"[298, 296]"
6244,6244,138,"[171, 69]"
6245,6245,255,"[318, 199]"
6246,6246,335,"[232, 388]"
6247,6247,240,"[280, 159]"
6248,6248,348,"[330, 413]"
6249,6249,286,"[328, 38]"
6250,6250,225,"[43, 282]"
6251,6251,293,"[310, 268]"
6252,6252,456,"[110, 397]"
6253,6253,107,"[313, 307]"
6254,6254,414,"[165, 269]"
6255,6255,76,"[191, 271]"
6256,6256,457,"[292, 141]"
6257,6257,183,"[117, 430]"
6258,6258,109,"[155, 149]"
6259,6259,200,"[134, 218]"
6260,6260,408,"[294, 378]"
6261,6261,73,"[292, 80]"
6262,6262,181,"[232, 248]"
6263,6263,100,"[447, 348]"
6264,6264,92,"[251, 428]"
6265,6265,391,"[190, 222]"
6266,6266,204,"[223, 346]"
6267,6267,272,"[212, 251]"
6268,6268,442,"[129, 389]"
